dataset,sample_key,neural_source,audio_or_envelope,story,pairing,status,reason
SparrKULee,sub-031_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_7_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_7_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_4_envelope.npy,audiobook_7_4,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-031_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_7_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_7_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_5_envelope.npy,audiobook_7_5,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-031_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-audiobook_7_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-audiobook_7_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_6_envelope.npy,audiobook_7_6,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-031_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-podcast_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-podcast_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_1_envelope.npy,podcast_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-032_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,podcast_10,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-032_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_8_envelope.npy,podcast_8,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-032_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,audiobook_8_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-032_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,audiobook_8_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-032_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-032_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_5_envelope.npy,podcast_5,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-032_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_6_envelope.npy,podcast_6,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-032_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_7_envelope.npy,podcast_7,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-033_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_7_envelope.npy,podcast_7,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-033_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,podcast_10,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-033_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_5_envelope.npy,podcast_5,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-033_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,audiobook_8_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-033_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,audiobook_8_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-033_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_8_envelope.npy,podcast_8,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-033_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-033_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_6_envelope.npy,podcast_6,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-034_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_7_envelope.npy,podcast_7,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-034_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,podcast_10,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-034_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,audiobook_8_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-034_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,audiobook_8_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-034_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_8_envelope.npy,podcast_8,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-034_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_5_envelope.npy,podcast_5,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-034_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_6_envelope.npy,podcast_6,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-034_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-035_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_8_envelope.npy,podcast_8,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-035_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,podcast_10,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-035_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-035_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,audiobook_8_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-035_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,audiobook_8_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-035_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-podcast_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-podcast_6_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_6_envelope.npy,podcast_6,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-035_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_5_envelope.npy,podcast_5,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-035_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_7_envelope.npy,podcast_7,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-036_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,podcast_10,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
